城市,关键字,职位名称,反馈率,公司名称,职位月薪,工作地点,公布时间,职位链接,岗位职责,技能要求,公司地址,保存时间,公司地点,公司性质,公司规模,工作经验,学历要求,职业薪水
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027267812.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027053612.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027393412.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027395412.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027393612.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027393912.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027394412.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027394612.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027394812.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027395512.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027395012.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027394312.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
